ping_time,route,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-23T22:04:22.191771,100,50252,31.999796,36.014977,0,1,58-50252,11652,N/A
2025-11-23T22:04:22.191771,100,10996,31.99985,36.01604,0,1,58-10996,11651,N/A
2025-11-23T22:04:22.191771,100,21423,31.999952,36.016224,0,1,58-21423,11653,N/A
2025-11-23T22:04:22.191771,100,95161,32.0,36.01611,243.6,1,58-95161,11653,N/A
2025-11-23T22:04:22.191771,100,11508,31.999914,36.015903,0,1,58-11508,11653,N/A
2025-11-23T22:04:22.191771,100,99781,31.961426,35.958187,38.4,1,58-99781,11653,N/A
2025-11-23T22:04:22.191771,100,25354,31.999899,36.016212,90.1,1,58-25354,11653,N/A
2025-11-23T22:04:22.191771,100,29224,32.00517,36.00824,348.8,1,58-29224,11653,N/A
2025-11-23T22:04:22.191771,100,48286,32.000023,36.015858,288.89,1,58-48286,11651,N/A
2025-11-23T22:04:22.191771,100,11529,32.000202,36.015606,81.96,1,58-11529,11653,N/A
2025-11-23T22:04:22.191771,100,11014,31.999592,36.016155,252.3,1,58-11014,11653,N/A
2025-11-23T22:04:22.191771,100,10972,32.000164,36.0163,0,1,58-10972,11653,N/A
2025-11-23T22:04:22.191771,100,95761,31.999447,36.013832,124.7,1,58-95761,11653,N/A
2025-11-23T22:04:22.191771,100,50152,31.960928,35.958385,103.7,1,58-50152,10642,N/A
2025-11-23T22:05:22.490458,98,52827,31.989513,35.943657,132,0,58-52827,11649,N/A
2025-11-23T22:05:22.490458,98,11496,31.999508,36.014362,105.5,0,58-11496,11649,N/A
2025-11-23T22:05:22.490458,98,11005,31.990211,35.941654,107.9,1,58-11005,10625,N/A
2025-11-23T22:05:22.490458,98,11427,32.023094,35.93586,0,1,58-11427,10612,N/A
2025-11-23T22:05:22.490458,99,10984,32.020855,35.8426,285.55,0,58-10984,10612,N/A
2025-11-23T22:05:22.490458,99,11502,32.02088,35.842396,0,0,58-11502,10612,N/A
2025-11-23T22:05:22.490458,99,73439,32.024734,35.855064,88.6,0,58-73439,11675,N/A
2025-11-23T22:05:22.490458,99,11017,31.992432,35.89034,0,0,58-11017,10622,N/A
2025-11-23T22:05:22.490458,99,11547,31.976519,35.887848,0,0,58-11547,10627,N/A
2025-11-23T22:05:22.490458,99,88302,31.945492,35.928772,225.1,0,58-88302,10635,N/A
2025-11-23T22:05:22.490458,99,24926,31.945929,35.907925,60.8,0,58-24926,10633,N/A
2025-11-23T22:05:22.490458,99,49451,32.020824,35.84268,289.1,0,58-49451,10613,N/A
2025-11-23T22:05:22.490458,99,66163,31.946243,35.92687,102.9,0,58-66163,10635,N/A
2025-11-23T22:05:22.490458,99,11688,32.0004,36.014793,0,0,58-11688,10622,N/A
2025-11-23T22:05:22.490458,99,11029,32.002377,36.014416,198.77,0,58-11029,11675,N/A
2025-11-23T22:05:22.490458,99,11493,32.00035,36.014214,0,0,58-11493,11675,N/A
2025-11-23T22:05:22.490458,99,11550,32.000507,36.014214,0,0,58-11550,10625,N/A
