ping_time,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-20T00:02:31.658876,11670,31.945498,35.92865,30.75,1,58-11670,10643,N/A
2025-11-20T00:02:31.658876,11649,32.00053,36.01418,0,1,58-11649,10635,N/A
2025-11-20T00:02:31.658876,11427,31.999813,36.014603,18.28,1,58-11427,10635,N/A
2025-11-20T00:02:31.658876,11550,32.00005,36.01631,0,1,58-11550,10635,N/A
2025-11-20T00:02:31.658876,11541,32.000134,36.016197,0,1,58-11541,10643,N/A
2025-11-20T00:02:31.658876,11490,31.945953,35.919388,285.27,1,58-11490,10643,N/A
2025-11-20T00:02:31.658876,11499,31.999716,36.016235,0,1,58-11499,10635,N/A
2025-11-20T00:02:31.658876,80072,32.016956,35.866386,141.4,1,58-80072,10642,N/A
2025-11-20T00:02:31.658876,88302,32.000187,36.015305,182.8,1,58-88302,10642,N/A
2025-11-20T00:03:14.847080,56867,32.005447,35.873062,152,0,58-56867,10619,N/A
2025-11-20T00:03:14.847080,11652,31.946241,35.91844,123.51,0,58-11652,10635,N/A
2025-11-20T00:03:14.847080,79602,31.985401,35.897205,227.3,0,58-79602,10625,N/A
2025-11-20T00:03:14.847080,66163,31.99257,35.916504,70.3,0,58-66163,10623,N/A
2025-11-20T00:03:14.847080,11547,32.003086,36.01475,197.73,0,58-11547,10625,N/A
2025-11-20T00:03:14.847080,11502,32.02091,35.842567,301.29,0,58-11502,10612,N/A
2025-11-20T00:03:14.847080,55857,32.021294,35.84288,52.3,0,58-55857,10612,N/A
2025-11-20T00:03:14.847080,93341,32.021854,35.842514,73.9,0,58-93341,10612,N/A
2025-11-20T00:03:14.847080,11688,32.000412,36.014793,0,0,58-11688,10613,N/A
2025-11-20T00:03:14.847080,11535,31.94499,35.924744,73.59,0,58-11535,10641,N/A
2025-11-20T00:03:14.847080,47376,31.946213,35.927135,100.18,0,58-47376,10635,N/A
2025-11-20T00:03:14.847080,84113,32.02795,35.859768,67.9,0,58-84113,10613,N/A
2025-11-20T00:03:14.847080,10996,31.999315,36.0143,0,0,58-10996,10612,N/A
2025-11-20T00:03:14.847080,11364,32.02107,35.842655,0,0,58-11364,10612,N/A
2025-11-20T00:03:14.847080,11924,32.022373,35.845585,71.4,0,58-11924,10612,N/A
2025-11-20T00:03:14.847080,11415,32.020874,35.842754,306.06,0,58-11415,10612,N/A
2025-11-20T00:03:14.847080,52827,32.02149,35.842667,154.3,0,58-52827,10612,N/A
2025-11-20T00:03:14.847080,11718,31.999636,36.015984,216.29,0,58-11718,10623,N/A
2025-11-20T00:03:14.847080,11682,32.020844,35.84277,282.48,0,58-11682,10612,N/A
2025-11-20T00:03:14.847080,11721,32.00004,36.01595,0,0,58-11721,10637,N/A
2025-11-20T00:03:14.847080,46750,32.021717,35.84251,143.5,0,58-46750,10612,N/A
2025-11-20T00:03:14.847080,45556,31.945889,35.92834,118.6,0,58-45556,10635,N/A
2025-11-20T00:03:14.847080,10984,32.020824,35.842667,283.1,0,58-10984,10612,N/A
2025-11-20T00:03:14.847080,24926,31.945557,35.928795,185.3,0,58-24926,10635,N/A
2025-11-20T00:03:14.847080,78890,31.94547,35.928757,8.5,0,58-78890,10636,N/A
2025-11-20T00:03:14.847080,10978,31.948135,35.91537,293.23,1,58-10978,10643,N/A
2025-11-20T00:03:14.847080,63240,31.966639,35.886776,68.4,1,58-63240,10629,N/A
2025-11-20T00:03:14.847080,15417,32.01795,35.86561,322.39,1,58-15417,10615,N/A
2025-11-20T00:03:14.847080,73439,31.946707,35.93298,50.5,1,58-73439,10643,N/A
2025-11-20T00:03:14.847080,42113,31.953094,35.939743,88.5,1,58-42113,10636,N/A
2025-11-20T00:03:14.847080,11017,31.998932,36.015537,0,1,58-11017,10635,N/A
2025-11-20T00:03:14.847080,63779,31.999632,36.015602,11,1,58-63779,10635,N/A
2025-11-20T00:03:14.847080,11532,32.000412,36.01437,0,1,58-11532,10635,N/A
2025-11-20T00:03:14.847080,37113,31.94553,35.928658,34.9,1,58-37113,10643,N/A
2025-11-20T00:03:14.847080,75259,32.00005,36.016014,251.2,1,58-75259,10635,N/A
2025-11-20T00:03:14.847080,11670,31.945498,35.92865,30.75,1,58-11670,10643,N/A
2025-11-20T00:03:14.847080,11649,32.00053,36.01418,0,1,58-11649,10635,N/A
2025-11-20T00:03:14.847080,11427,31.999813,36.014603,18.28,1,58-11427,10635,N/A
2025-11-20T00:03:14.847080,11550,32.00005,36.01631,0,1,58-11550,10635,N/A
2025-11-20T00:03:14.847080,11541,32.000134,36.016197,0,1,58-11541,10643,N/A
2025-11-20T00:03:14.847080,11490,31.945953,35.919388,285.27,1,58-11490,10643,N/A
2025-11-20T00:03:14.847080,11499,31.999716,36.016235,0,1,58-11499,10635,N/A
2025-11-20T00:03:14.847080,80072,32.016956,35.866386,141.4,1,58-80072,10642,N/A
2025-11-20T00:03:14.847080,88302,32.000187,36.015305,182.8,1,58-88302,10642,N/A
2025-11-20T00:03:51.252979,56867,31.99891,35.88007,126.7,0,58-56867,10619,N/A
2025-11-20T00:03:51.252979,11652,31.946287,35.926655,0,0,58-11652,10635,N/A
2025-11-20T00:03:51.252979,79602,31.980818,35.891926,225.9,0,58-79602,10626,N/A
2025-11-20T00:03:51.252979,66163,31.99257,35.916504,70.3,0,58-66163,10623,N/A
2025-11-20T00:03:51.252979,11547,32.003086,36.01475,197.73,0,58-11547,10625,N/A
2025-11-20T00:03:51.252979,11502,32.02091,35.842567,301.29,0,58-11502,10612,N/A
2025-11-20T00:03:51.252979,55857,32.021294,35.84288,52.3,0,58-55857,10612,N/A
2025-11-20T00:03:51.252979,93341,32.021854,35.842514,73.9,0,58-93341,10612,N/A
2025-11-20T00:03:51.252979,11688,32.000412,36.014793,0,0,58-11688,10613,N/A
2025-11-20T00:03:51.252979,11535,31.94499,35.924744,73.59,0,58-11535,10641,N/A
2025-11-20T00:03:51.252979,47376,31.946213,35.927135,100.18,0,58-47376,10635,N/A
2025-11-20T00:03:51.252979,84113,32.02795,35.859768,67.9,0,58-84113,10613,N/A
2025-11-20T00:03:51.252979,10996,31.999315,36.0143,0,0,58-10996,10612,N/A
2025-11-20T00:03:51.252979,11364,32.02107,35.842655,0,0,58-11364,10612,N/A
2025-11-20T00:03:51.252979,11924,32.022373,35.845585,71.4,0,58-11924,10612,N/A
2025-11-20T00:03:51.252979,11415,32.020874,35.842754,306.06,0,58-11415,10612,N/A
2025-11-20T00:03:51.252979,52827,32.02153,35.8433,44.8,0,58-52827,10612,N/A
2025-11-20T00:03:51.252979,11718,31.999636,36.015984,216.29,0,58-11718,10623,N/A
2025-11-20T00:03:51.252979,11682,32.020844,35.84277,282.48,0,58-11682,10612,N/A
2025-11-20T00:03:51.252979,11721,32.00004,36.01595,0,0,58-11721,10637,N/A
2025-11-20T00:03:51.252979,46750,32.02231,35.84238,346.7,0,58-46750,10612,N/A
2025-11-20T00:03:51.252979,45556,31.945889,35.92834,118.6,0,58-45556,10635,N/A
2025-11-20T00:03:51.252979,10984,32.020824,35.842667,283.1,0,58-10984,10612,N/A
2025-11-20T00:03:51.252979,24926,31.945557,35.928795,185.3,0,58-24926,10635,N/A
2025-11-20T00:03:51.252979,78890,31.94547,35.928757,8.5,0,58-78890,10636,N/A
2025-11-20T00:03:51.252979,10978,31.947342,35.911175,243.89,1,58-10978,10643,N/A
2025-11-20T00:03:51.252979,63240,31.967087,35.887005,349.1,1,58-63240,10629,N/A
2025-11-20T00:03:51.252979,15417,32.018387,35.865192,316.7,1,58-15417,10615,N/A
2025-11-20T00:03:51.252979,73439,31.946707,35.93298,50.5,1,58-73439,10643,N/A
2025-11-20T00:03:51.252979,42113,31.953094,35.939743,88.5,1,58-42113,10636,N/A
2025-11-20T00:03:51.252979,11017,31.998932,36.015537,0,1,58-11017,10635,N/A
2025-11-20T00:03:51.252979,63779,31.999632,36.015602,11,1,58-63779,10635,N/A
2025-11-20T00:03:51.252979,11532,32.000412,36.01437,0,1,58-11532,10635,N/A
2025-11-20T00:03:51.252979,37113,31.94553,35.928658,34.9,1,58-37113,10643,N/A
2025-11-20T00:03:51.252979,75259,32.00005,36.016014,251.2,1,58-75259,10635,N/A
2025-11-20T00:03:51.252979,11670,31.945498,35.92865,30.75,1,58-11670,10643,N/A
2025-11-20T00:03:51.252979,11649,32.00053,36.01418,0,1,58-11649,10635,N/A
2025-11-20T00:03:51.252979,11427,31.999813,36.014603,18.28,1,58-11427,10635,N/A
2025-11-20T00:03:51.252979,11550,32.00005,36.01631,0,1,58-11550,10635,N/A
2025-11-20T00:03:51.252979,11541,32.000134,36.016197,0,1,58-11541,10643,N/A
2025-11-20T00:03:51.252979,11490,31.945953,35.919388,285.27,1,58-11490,10643,N/A
2025-11-20T00:03:51.252979,11499,31.999716,36.016235,0,1,58-11499,10635,N/A
2025-11-20T00:03:51.252979,80072,32.016956,35.866386,141.4,1,58-80072,10642,N/A
2025-11-20T00:03:51.252979,88302,32.000187,36.015305,182.8,1,58-88302,10642,N/A
2025-11-20T00:04:25.351230,56867,31.996746,35.88356,124.9,0,58-56867,10619,N/A
2025-11-20T00:04:25.351230,11652,31.945572,35.92874,174.17,0,58-11652,10635,N/A
2025-11-20T00:04:25.351230,79602,31.97831,35.88928,220.5,0,58-79602,10626,N/A
2025-11-20T00:04:25.351230,66163,31.99257,35.916504,70.3,0,58-66163,10623,N/A
2025-11-20T00:04:25.351230,11547,32.003086,36.01475,197.73,0,58-11547,10625,N/A
2025-11-20T00:04:25.351230,11502,32.02091,35.842567,301.29,0,58-11502,10612,N/A
2025-11-20T00:04:25.351230,55857,32.021294,35.84288,52.3,0,58-55857,10612,N/A
2025-11-20T00:04:25.351230,93341,32.021854,35.842514,73.9,0,58-93341,10612,N/A
2025-11-20T00:04:25.351230,11688,32.000412,36.014793,0,0,58-11688,10613,N/A
2025-11-20T00:04:25.351230,11535,31.94499,35.924744,73.59,0,58-11535,10641,N/A
2025-11-20T00:04:25.351230,47376,31.946213,35.927135,100.18,0,58-47376,10635,N/A
2025-11-20T00:04:25.351230,84113,32.02795,35.859768,67.9,0,58-84113,10613,N/A
2025-11-20T00:04:25.351230,10996,31.999315,36.0143,0,0,58-10996,10612,N/A
2025-11-20T00:04:25.351230,11364,32.02107,35.842655,0,0,58-11364,10612,N/A
2025-11-20T00:04:25.351230,11924,32.022373,35.845585,71.4,0,58-11924,10612,N/A
2025-11-20T00:04:25.351230,11415,32.020874,35.842754,306.06,0,58-11415,10612,N/A
2025-11-20T00:04:25.351230,52827,32.02153,35.8433,44.8,0,58-52827,10612,N/A
2025-11-20T00:04:25.351230,11718,31.999636,36.015984,216.29,0,58-11718,10623,N/A
2025-11-20T00:04:25.351230,11682,32.020844,35.84277,282.48,0,58-11682,10612,N/A
2025-11-20T00:04:25.351230,11721,32.00004,36.01595,0,0,58-11721,10637,N/A
2025-11-20T00:04:25.351230,46750,32.02231,35.84238,346.7,0,58-46750,10612,N/A
2025-11-20T00:04:25.351230,45556,31.945889,35.92834,118.6,0,58-45556,10635,N/A
2025-11-20T00:04:25.351230,10984,32.020824,35.842667,283.1,0,58-10984,10612,N/A
2025-11-20T00:04:25.351230,24926,31.945557,35.928795,185.3,0,58-24926,10635,N/A
2025-11-20T00:04:25.351230,78890,31.94547,35.928757,8.5,0,58-78890,10636,N/A
2025-11-20T00:04:25.351230,10978,31.945614,35.9073,226.46,1,58-10978,10643,N/A
2025-11-20T00:04:25.351230,63240,31.967249,35.88697,344.8,1,58-63240,10629,N/A
2025-11-20T00:04:25.351230,15417,32.020267,35.86306,314.6,1,58-15417,10615,N/A
2025-11-20T00:04:25.351230,73439,31.946707,35.93298,50.5,1,58-73439,10643,N/A
2025-11-20T00:04:25.351230,42113,31.953094,35.939743,88.5,1,58-42113,10636,N/A
2025-11-20T00:04:25.351230,11017,31.998932,36.015537,0,1,58-11017,10635,N/A
2025-11-20T00:04:25.351230,63779,31.999632,36.015602,11,1,58-63779,10635,N/A
2025-11-20T00:04:25.351230,11532,32.000412,36.01437,0,1,58-11532,10635,N/A
