ping_time,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-20T06:11:53.341865,75259,32.024742,35.85497,89,0,58-75259,11675,N/A
2025-11-20T06:11:53.341865,37113,32.018204,35.86526,140.5,0,58-37113,11671,N/A
2025-11-20T06:11:53.341865,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:11:53.341865,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:11:53.341865,11721,31.945225,35.90688,210.31,0,58-11721,10637,N/A
2025-11-20T06:11:53.341865,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:11:53.341865,11535,31.945646,35.906715,305.49,1,58-11535,10634,N/A
2025-11-20T06:11:53.341865,10996,31.957016,35.881004,301.56,1,58-10996,10631,N/A
2025-11-20T06:11:53.341865,93341,31.945375,35.928543,56.5,1,58-93341,10643,N/A
2025-11-20T06:11:53.341865,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:11:53.341865,11541,32.020844,35.843742,189.81,1,58-11541,10642,N/A
2025-11-20T06:12:36.227156,11017,31.946152,35.92731,100.98,0,58-11017,10635,N/A
2025-11-20T06:12:36.227156,75259,32.023895,35.858364,120.2,0,58-75259,11675,N/A
2025-11-20T06:12:36.227156,37113,32.014156,35.868984,146,0,58-37113,11671,N/A
2025-11-20T06:12:36.227156,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:12:36.227156,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:12:36.227156,11721,31.941563,35.90721,161.09,0,58-11721,10637,N/A
2025-11-20T06:12:36.227156,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:12:36.227156,11535,31.948124,35.9037,326.14,1,58-11535,10634,N/A
2025-11-20T06:12:36.227156,10996,31.96118,35.881416,32.52,1,58-10996,10631,N/A
2025-11-20T06:12:36.227156,93341,31.945383,35.928543,56.5,1,58-93341,10643,N/A
2025-11-20T06:12:36.227156,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:12:36.227156,11541,32.020844,35.843742,189.81,1,58-11541,10642,N/A
2025-11-20T06:13:10.675177,11017,31.946152,35.92731,100.98,0,58-11017,10635,N/A
