ping_time,route,busId,lat,lng,bearing,direction,plateNumber,status,velocity
2026-01-23T15:49:00.760147,99,97599,32.020844,35.84271,274.5,0,58-97599,🛑 PARKED (EXTREME),0.0
2026-01-23T15:49:00.760147,99,11014,32.024776,35.855103,87.4,0,58-11014,🟢 MOVING,0.2757042202020888
2026-01-23T15:49:00.760147,99,61004,31.985838,35.89745,149.6,0,58-61004,🟡 STOPPED (BOARDING?),0.0
2026-01-23T15:49:00.760147,99,69779,31.956718,35.881565,122.3,0,58-69779,🟢 MOVING,8.74197688415127
2026-01-23T15:49:00.760147,99,68570,31.95492,35.88524,108.4,0,58-68570,🟢 MOVING,3.8657981604320404
2026-01-23T15:49:00.760147,99,25354,31.94548,35.928753,205.5,0,58-25354,🛑 PARKED (EXTREME),0.0
2026-01-23T15:49:00.760147,99,88230,31.99991,36.013805,326.39,0,58-88230,🛑 PARKED (EXTREME),0.0
2026-01-23T15:49:37.064464,99,93341,32.02084,35.842712,295.1,0,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-23T15:49:37.064464,99,97599,32.020844,35.84271,274.5,0,58-97599,🛑 PARKED (EXTREME),0.0
2026-01-23T15:49:37.064464,99,11014,32.023663,35.85893,127.4,0,58-11014,🟢 MOVING,10.50177191865575
2026-01-23T15:49:37.064464,99,61004,31.985395,35.897896,129.19,0,58-61004,🟢 MOVING,1.783648092156988
2026-01-23T15:49:37.064464,99,69779,31.955215,35.88437,120.7,0,58-69779,🟢 MOVING,8.617182488480037
2026-01-23T15:49:37.064464,99,68570,31.95396,35.888058,108.5,0,58-68570,🟢 MOVING,7.887735514252749
2026-01-23T15:49:37.064464,99,25354,31.94548,35.928753,205.5,0,58-25354,🛑 PARKED (EXTREME),0.0
2026-01-23T15:49:37.064464,99,88230,31.99991,36.013805,326.39,0,58-88230,🛑 PARKED (EXTREME),0.0
2026-01-23T15:50:18.135486,99,93341,32.02084,35.842712,295.1,0,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-23T15:50:18.135486,99,97599,32.020844,35.84271,274.5,0,58-97599,🛑 PARKED (EXTREME),0.0
2026-01-23T15:50:18.135486,99,11014,32.01884,35.86471,139.6,0,58-11014,🟢 MOVING,18.66652768922894
2026-01-23T15:50:18.135486,99,61004,31.985394,35.897896,129.19,0,58-61004,🟡 STOPPED (BOARDING?),0.0
2026-01-23T15:50:18.135486,99,69779,31.953974,35.887978,114,0,58-69779,🟢 MOVING,8.968853775538378
2026-01-23T15:50:18.135486,99,68570,31.952059,35.892635,111.6,0,58-68570,🟢 MOVING,11.739857664446674
2026-01-23T15:50:18.135486,99,25354,31.94548,35.928753,205.5,0,58-25354,🛑 PARKED (EXTREME),0.0
2026-01-23T15:50:18.135486,99,88230,31.99991,36.013805,326.39,0,58-88230,🛑 PARKED (EXTREME),0.0
2026-01-23T15:51:15.040833,99,93341,32.02084,35.842712,295.1,0,58-93341,🆕 NEW,0.0
2026-01-23T15:51:15.040833,99,97599,32.020844,35.84271,274.5,0,58-97599,🆕 NEW,0.0
2026-01-23T15:51:15.040833,99,11014,32.01826,35.865353,137.6,0,58-11014,🆕 NEW,0.0
2026-01-23T15:51:15.040833,99,61004,31.985443,35.898384,64.59,0,58-61004,🆕 NEW,0.0
2026-01-23T15:51:15.040833,99,69779,31.951874,35.893288,106.6,0,58-69779,🆕 NEW,0.0
2026-01-23T15:51:15.040833,99,68570,31.948792,35.903152,145.1,0,58-68570,🆕 NEW,0.0
2026-01-23T15:51:15.040833,99,25354,31.94548,35.928753,205.5,0,58-25354,🆕 NEW,0.0
2026-01-23T15:51:15.040833,99,88230,31.99991,36.013805,326.39,0,58-88230,🆕 NEW,0.0
2026-01-23T15:51:50.347405,99,93341,32.02084,35.842712,295.1,0,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-23T15:51:50.347405,99,97599,32.021263,35.842567,177,0,58-97599,🟢 MOVING,1.386133539404751
2026-01-23T15:51:50.347405,99,11014,32.01634,35.867085,142.69,0,58-11014,🟢 MOVING,7.681550083846151
2026-01-23T15:51:50.347405,99,61004,31.985949,35.897976,300.5,0,58-61004,🟢 MOVING,1.9476969725669395
2026-01-23T15:51:50.347405,99,69779,31.951487,35.89944,110.6,0,58-69779,🟢 MOVING,16.63042928547556
2026-01-23T15:51:50.347405,99,68570,31.945606,35.90664,127,0,58-68570,🟢 MOVING,13.816494828038646
2026-01-23T15:51:50.347405,99,25354,31.94548,35.928753,205.5,0,58-25354,🛑 PARKED (EXTREME),0.0
2026-01-23T15:51:50.347405,99,88230,31.99991,36.013805,326.39,0,58-88230,🛑 PARKED (EXTREME),0.0
2026-01-23T15:52:21.368581,99,93341,32.02084,35.842712,295.1,0,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-23T15:52:21.368581,99,97599,32.02141,35.84301,64.9,0,58-97599,🟢 MOVING,1.4183814829472745
2026-01-23T15:52:21.368581,99,11014,32.015125,35.86819,141.3,0,58-11014,🟢 MOVING,5.395500332236846
2026-01-23T15:52:21.368581,99,61004,31.982723,35.894154,226.4,0,58-61004,🟢 MOVING,16.08630073737958
2026-01-23T15:52:21.368581,99,69779,31.947317,35.904396,141.8,0,58-69779,🟢 MOVING,20.829197506440956
2026-01-23T15:52:21.368581,99,68570,31.945536,35.906757,120.8,0,58-68570,🟢 MOVING,0.4272475483260988
2026-01-23T15:52:21.368581,99,25354,31.94548,35.928753,205.5,0,58-25354,🛑 PARKED (EXTREME),0.0
2026-01-23T15:52:21.368581,99,88230,31.99991,36.013805,326.39,0,58-88230,🛑 PARKED (EXTREME),0.0
2026-01-23T15:52:54.119180,99,93341,32.02084,35.842712,295.1,0,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-23T15:52:54.119180,99,97599,32.02255,35.84615,73,0,58-97599,🟢 MOVING,10.007299652433524
2026-01-23T15:52:54.119180,99,11014,32.014637,35.868668,141.19,0,58-11014,🟢 MOVING,2.192035043784086
2026-01-23T15:52:54.119180,99,61004,31.98086,35.89198,223.3,0,58-61004,🟢 MOVING,9.0578972122692
2026-01-23T15:52:54.119180,99,69779,31.94564,35.90664,126.8,0,58-69779,🟢 MOVING,8.768298589943967
2026-01-23T15:52:54.119180,99,68570,31.945536,35.906757,120.8,0,58-68570,🟡 STOPPED (BOARDING?),0.0
2026-01-23T15:52:54.119180,99,25354,31.94548,35.928753,205.5,0,58-25354,🛑 PARKED (EXTREME),0.0
2026-01-23T15:52:54.119180,99,88230,31.99991,36.013805,326.39,0,58-88230,🛑 PARKED (EXTREME),0.0
2026-01-23T15:53:34.606002,99,11924,32.020855,35.842716,286.6,0,58-11924,🆕 NEW,0.0
2026-01-23T15:53:34.606002,99,93341,32.02084,35.842712,295.1,0,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-23T15:53:34.606002,99,97599,32.02309,35.848278,70.9,0,58-97599,🟢 MOVING,5.111225179493553
2026-01-23T15:53:34.606002,99,11014,32.01126,35.870724,161.1,0,58-11014,🟢 MOVING,10.314432310704309
2026-01-23T15:53:34.606002,99,61004,31.979843,35.890865,220.1,0,58-61004,🟢 MOVING,3.7692301626768643
2026-01-23T15:53:34.606002,99,69779,31.94702,35.910397,63.9,0,58-69779,🟢 MOVING,9.42805058298323
2026-01-23T15:53:34.606002,99,68570,31.94589,35.907734,56.7,0,58-68570,🟢 MOVING,2.446542363760541
2026-01-23T15:53:34.606002,99,25354,31.94548,35.928753,205.5,0,58-25354,🛑 PARKED (EXTREME),0.0
2026-01-23T15:53:34.606002,99,88230,31.99991,36.013805,326.39,0,58-88230,🛑 PARKED (EXTREME),0.0
2026-01-23T15:54:08.060010,99,11924,32.020855,35.842716,286.6,0,58-11924,🛑 PARKED (EXTREME),0.0
2026-01-23T15:54:08.060010,99,93341,32.02084,35.842712,295.1,0,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-23T15:54:08.060010,99,97599,32.024067,35.851524,70.9,0,58-97599,🟢 MOVING,9.800151604631347
2026-01-23T15:54:08.060010,99,11014,32.005054,35.873333,151.5,0,58-11014,🟢 MOVING,22.1100780348097
2026-01-23T15:54:08.060010,99,61004,31.976757,35.88799,210.6,0,58-61004,🟢 MOVING,13.199451177105834
2026-01-23T15:54:08.060010,99,69779,31.948315,35.914497,90.3,0,58-69779,🟢 MOVING,12.457482578917846
2026-01-23T15:54:08.060010,99,68570,31.947872,35.912514,68,0,58-68570,🟢 MOVING,15.149499002462566
2026-01-23T15:54:08.060010,99,25354,31.94548,35.928753,205.5,0,58-25354,🛑 PARKED (EXTREME),0.0
2026-01-23T15:54:08.060010,99,88230,31.99991,36.013805,326.39,0,58-88230,🛑 PARKED (EXTREME),0.0
2026-01-23T15:54:46.986690,99,11924,32.020855,35.842716,286.6,0,58-11924,🛑 PARKED (EXTREME),0.0
2026-01-23T15:54:46.986690,99,93341,32.02084,35.842712,295.1,0,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-23T15:54:46.986690,99,97599,32.024647,35.854126,79.9,0,58-97599,🟢 MOVING,6.526183251834649
2026-01-23T15:54:46.986690,99,11014,32.00363,35.874252,145.4,0,58-11014,🟢 MOVING,4.644431279072933
2026-01-23T15:54:46.986690,99,61004,31.97609,35.88764,205.7,0,58-61004,🟢 MOVING,2.0888654297620888
2026-01-23T15:54:46.986690,99,69779,31.948248,35.914753,274.89,0,58-69779,🟢 MOVING,0.6503868307410392
2026-01-23T15:54:46.986690,99,68570,31.94827,35.91494,97.9,0,58-68570,🟢 MOVING,5.998724934491304
2026-01-23T15:54:46.986690,99,25354,31.94548,35.928753,205.5,0,58-25354,🛑 PARKED (EXTREME),0.0
2026-01-23T15:54:46.986690,99,88230,31.99991,36.013805,326.39,0,58-88230,🛑 PARKED (EXTREME),0.0
2026-01-23T15:55:24.118178,99,11924,32.020855,35.842716,286.6,0,58-11924,🛑 PARKED (EXTREME),0.0
2026-01-23T15:55:24.118178,99,93341,32.02084,35.842712,295.1,0,58-93341,🛑 PARKED (EXTREME),0.0
2026-01-23T15:55:24.118178,99,97599,32.024654,35.85413,79.9,0,58-97599,🟡 STOPPED (BOARDING?),0.0
2026-01-23T15:55:24.118178,99,11014,32.00052,35.877647,129.69,0,58-11014,🟢 MOVING,12.722164888937947
2026-01-23T15:55:24.118178,99,61004,31.971413,35.88628,179.6,0,58-61004,🟢 MOVING,14.45851582472299
2026-01-23T15:55:24.118178,99,69779,31.948252,35.914745,274.89,0,58-69779,🟡 STOPPED (BOARDING?),0.0
2026-01-23T15:55:24.118178,99,68570,31.948202,35.915283,109.3,0,58-68570,🟢 MOVING,0.8970799391896903
2026-01-23T15:55:24.118178,99,25354,31.94548,35.928753,205.5,0,58-25354,🛑 PARKED (EXTREME),0.0
2026-01-23T15:55:24.118178,99,88230,31.99991,36.013805,326.39,0,58-88230,🛑 PARKED (EXTREME),0.0
2026-01-23T15:56:00.240747,99,11924,32.020855,35.842716,286.6,0,58-11924,🛑 PARKED (EXTREME),0.0
